FacName,FacStreet,FacCity,FacState,RegistryID,FacCounty,FacLat,FacLong,FacSNCFlg,FacQtrsWithNC,FacPenaltyCount,GHGCO2Releases,TRIReleasesTransfers,FacMapFlg,"DFR URL"
"HENRYS INC BODY SHOP & WRECKER","2326 E MAIN AVE",KAUKAUNA,WI,110005413089,OUTAGAMIE,44.28658,-88.2842,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005413089
"KELSCH MACHINE CORP",,,WI,110063342495,DANE,43.067468,-89.417852,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110063342495
"LITTLE WOLF TOWN HALL",,,WI,110052012656,WAUPACA,44.478004,-88.967006,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052012656
"NANCYS JAMARS COUNTRYSIDE BAR",,,WI,110050618159,MARATHON,44.898036,-89.757823,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050618159
"GERBER COLLISION & GLASS","202 W BELTLINE HWY",MADISON,WI,110012178990,DANE,43.038438,-89.384107,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110012178990
"GRAY J MICHAEL DDS SC","1111 DELAFIELD ST STE 202",WAUKESHA,WI,110005409557,WAUKESHA,43.02361,-88.24098,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005409557
"DODGE CNTY HWY COMM","211 E CENTER ST",JUNEAU,WI,110005429125,DODGE,43.40816,-88.70192,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005429125
"U S F S CHIPPEWA CMPGD",,,WI,110051994507,TAYLOR,45.211656,-90.504853,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051994507
"DITTRICH AUTO BODY","827 E PERKINS ST",MEDFORD,WI,110005441129,TAYLOR,45.134693,-90.332898,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005441129
"LITURGICAL PUBLICATIONS INC","2875 S JAMES DR","NEW BERLIN",WI,110005490487,WAUKESHA,42.99296,-88.11003,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005490487
"HO CHUNK VILLAGE COMMUNITY WATER SYSTEM","P.O. BOX 726","BLACK RIVER FALLS",WI,110012920205,JACKSON,44.298855,-90.881628,N,1,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110012920205
"BONE LAKE LUTHERAN CHURCH",,,WI,110050780730,POLK,45.46803,-92.453154,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050780730
"BOIVIN PROPERTY","HWY 47 & CR M",NEOPIT,WI,110008230404,MENOMINEE,45.016215,-88.896986,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110008230404
"FOREST POND CAMPGROUND",,,WI,110063338160,FOREST,45.666882,-88.773225,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110063338160
"ASCENSION MEDICAL GROUP - SUSSEX","N64W24086 MAIN ST",SUSSEX,WI,110070622895,WAUKESHA,43.148316,-88.246197,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070622895
"HILLSIDE TERRACE HSNG DEV","605 W PLYMOUTH",MILWAUKEE,WI,110005522443,MILWAUKEE,43.050563,-87.919604,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005522443
"WI DNR WILLOW RIVER ENTRANCE BUILDING",,,WI,110050789535,"ST. CROIX",45.028959,-92.447284,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050789535
"MERITER CLINIC - FITCHBURG","2690 RESEARCH PARK",FITCHBURG,WI,110046424981,DANE,43.00073,-89.42549,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110046424981
"GREEN VALLEY DAIRY LLC","N5365 HINTZ RD",KRAKOW,WI,110039086262,SHAWANO,44.76615,-88.29315,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110039086262
"MANOR HILL MOBILE HOME PARK"," ",EDEN,WI,110012846572,"FOND DU LAC",43.7704,-88.4229,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110012846572
"NORTHWOODS MOTEL",,,WI,110051990789,SAWYER,45.864913,-91.14713,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051990789
"SILVERCRYST INC THE",,,WI,110049957016,WAUSHARA,44.112825,-89.239752,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049957016
"LA CROSSE FIRE DEPT","ISLE LA PLUME DRILL SITE","LA CROSSE",WI,110007870875,"LA CROSSE",43.802641,-91.169406,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110007870875
"APPLETON ELECTRIC LLC","2105 5TH AVE","SOUTH MILWAUKEE",WI,110000417852,MILWAUKEE,42.90966,-87.85163,N,0,,,73,Y,https://echo.epa.gov/detailed-facility-report?fid=110000417852
"AMERICAN BIRKEBEINER TIMBER TRAIL TRAILHEAD",,,WI,WI8040782,Bayfield,46.634199,-91.177282,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=WI8040782
"CALF SOURCE LLC",,,WI,WI4052070,Brown,44.473961,-87.995926,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=WI4052070
RIVERSITE,,,WI,110050843744,OZAUKEE,43.360715,-87.496553,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050843744
"BOSTON STORE BLDG SITE","331 W WISCONSIN AVE",MILWAUKEE,WI,110005427984,MILWAUKEE,43.0388,-87.91558,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005427984
"TRANS-A-MATIC TRANSMISSIONS INC","4833 W CENTER ST",MILWAUKEE,WI,110005449489,MILWAUKEE,43.06797,-87.9747,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005449489
"MARSHFIELD CLINIC - RADISSON CENTER","3661 N HIGHLAND DR",RADISSON,WI,110032961472,SAWYER,45.76754,-91.21826,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110032961472
"BUDGET AUTO CENTER","5504 FERGE ST",SCHOFIELD,WI,110005475244,MARATHON,44.907024,-89.604206,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005475244
"MIDWEST VETERINARY SUPPLY",,,WI,110063338179,DANE,43.067468,-89.417852,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110063338179
"CESA 5 STEVENS POINT","15 PARK RIDGE DR","STEVENS POINT",WI,110005413748,PORTAGE,44.52321,-89.54899,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005413748
"KOENECKE EQUIPMENT","S2745 TWIN PINE RD",REEDSBURG,WI,110005414453,SAUK,43.545715,-90.053922,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005414453
"WI DNR BRULE RIVER STATE FOREST STONE BRIDGE CANOE LANDING",,,WI,110051986767,DOUGLAS,46.463316,-91.89258,N,2,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051986767
"BLACKSMITH SHOP BAR & GRILL",,,WI,110052438607,POLK,45.46803,-92.453154,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052438607
"TRACTOR SUPPLY COMPANY STORE 2335","1120 W MAIN ST",WAUPUN,WI,110070524042,"FOND DU LAC",43.633091,-88.762151,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070524042
"OFFICEMAX STORE #6550","4121 CALUMET AVE",MANITOWOC,WI,110070260158,MANITOWOC,44.075377,-87.700351,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070260158
"WHITEHALL MEMORIAL HIGH SCHOOL","1817 DEWEY ST",WHITEHALL,WI,110005461641,TREMPEALEAU,44.367335,-91.318489,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005461641
"CASSERLY PROPERTIES",,,WI,110049535614,JEFFERSON,43.013807,-88.773986,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049535614
"CITGO QUIK STOP","WI STE HWYS 16 AND 27",SPARTA,WI,110008242678,MONROE,43.8522,-91.2493,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110008242678
"SUPERAMERICA 4125","6170 N GREENBAY AVE",MILWAUKEE,WI,110009520312,MILWAUKEE,43.12952,-87.93295,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110009520312
"TRINITY LUTHERAN CH",,,WI,110050737128,MARQUETTE,43.826053,-89.409095,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050737128
"S & S CYCLE UPPER WELL",,,WI,110049732848,RICHLAND,43.376199,-90.435693,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049732848
"SCHAEFER BRUSH MFG CO INC","1101 S PRAIRIE AVE",WAUKESHA,WI,110005423522,WAUKESHA,42.99213,-88.24328,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005423522
"CAMP 10 SKI AREA",,,WI,110052016545,LINCOLN,45.338319,-89.742082,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052016545
"MASTERMOLD LLC","141 ENSCH ST",MAUSTON,WI,110005546356,JUNEAU,43.8034,-90.09968,N,2,,,4022,Y,https://echo.epa.gov/detailed-facility-report?fid=110005546356
"MARINETTE MOOSE LODGE",,,WI,110049789065,MARINETTE,45.346899,-87.991198,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049789065
"STAPLES THE OFFICE SUPERSTORE EAST #1751","2141 E GENEVA ST",DELAVAN,WI,110056381222,WALWORTH,42.627909,-88.606224,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110056381222
"HOME DEPOT #HD4923","4100 N 124TH ST",WAUWATOSA,WI,110018881655,MILWAUKEE,43.09092,-88.06614,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110018881655
"RYDER TRUCK RENTAL INC","530 S 108TH ST",MILWAUKEE,WI,110005434958,MILWAUKEE,43.02566,-88.04666,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005434958
"WALGREENS CO #1336","4520 W NORTH AVE",MILWAUKEE,WI,110056337691,MILWAUKEE,43.06064,-87.970644,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110056337691
"SSM HEALTH OUTPATIENT CENTER","700 S PARK ST",MADISON,WI,110070639113,DANE,43.05934,-89.40077,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070639113
"VIZ KELLY LAKE BAR",,,WI,110052037666,OCONTO,44.996575,-88.206516,N,2,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052037666
"LACLARE FAMILY CREAMERY",,,WI,WI4201524,"Fond du Lac",43.754722,-88.493284,N,5,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=WI4201524
"GREEN BAY PACKAGING INC PULP & PAPER","GROSS ST","GREEN BAY",WI,110005464684,BROWN,44.4993,-88.066,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005464684
"ORCHARD RIDGE RECYCLING AND DISPOSAL FACILITY COMPLEX","W124 N9355 BOUNDARY ROAD","MENOMONEE FALLS",WI,110054281923,WAUKESHA,43.1888,-88.0728,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110054281923
"TRICO EXCAVATING","5400 N RICHMOND ST",APPLETON,WI,110020747021,OUTAGAMIE,44.31956,-88.41472,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110020747021
"WESTERN STATES ENVELOPE CO","4480 N 132ND ST",BUTLER,WI,110000885383,WAUKESHA,43.09836,-88.07464,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110000885383
"EAGLE LAKE SEWER UTILITY","25300 KICKAPOO DR.",KANSASVILLE,WI,110010886737,RACINE,42.70617,-88.141922,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110010886737
"HALE PARK PROFESSIONAL BUILDING",,,WI,110050864454,MILWAUKEE,43.017655,-87.481575,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050864454
"U S COAST GUARD STA WASHINGTON ISLAND","LOBDELL POINT RD","WASHINGTON ISLAND",WI,110006884390,DOOR,45.376899,-86.901412,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110006884390
"SHELLY SCHMITT EXOTIC TANS AND SPA - CURVES - NESEMANNS",,,WI,110052044417,SHEBOYGAN,43.746002,-87.730546,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052044417
"SILGAN CONTAINERS MANUFACTURING CORP","520 W 2ND ST",OCONOMOWOC,WI,110000416648,WAUKESHA,43.1104,-88.51059,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110000416648
"UNCLE GEORGES BAR & GRILL",,,WI,110049726347,KENOSHA,42.579703,-87.424898,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049726347
"JTS ONE STOP",,,WI,110052042455,DOUGLAS,46.463316,-91.89258,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052042455
"ST GERMAIN EVANGELICAL FREE CHURCH",,,WI,110052029103,ONEIDA,45.713791,-89.536693,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052029103
"STH 23","HWY 23",DODGEVILLE,WI,110008244603,IOWA,43.007787,-90.15536,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110008244603
"L C SHOREWOOD SVC","4559 N OAKLAND AVE",SHOREWOOD,WI,110005498997,MILWAUKEE,43.09946,-87.88743,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005498997
"STEINERT PRINTING CO INC","1465 S WASHBURN ST",OSHKOSH,WI,110005484163,WINNEBAGO,44.00517,-88.58279,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005484163
"DAVE HEATHER MANITOWOC INC","913 S 12TH ST",MANITOWOC,WI,110005539006,MANITOWOC,44.090389,-87.663361,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005539006
"RIVERVIEW SCHOOL","4400 MICHIGAN AVE",MANITOWOC,WI,110008249378,MANITOWOC,44.10565,-87.70907,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110008249378
"CAMP BIRCH TRAILS-DINING HALL",,,WI,110052016689,LINCOLN,45.338319,-89.742082,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052016689
"JONES DAIRY FARM","800 JONES AVENUE","FORT ATKINSON",WI,110058213623,JEFFERSON,42.920298,-88.84641,N,,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110058213623
"OSHKOSH WATER FILTRATION PLANT","425 LAKESHORE DRIVE, OSHKOSH, WI",OSHKOSH,WI,110013070915,WINNEBAGO,44.018333,-88.517778,N,1,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110013070915
"GLENDALE CTY DEPT PUB WKS","5909 N MILWAUKEE PKWY",GLENDALE,WI,110005469910,MILWAUKEE,43.12495,-87.92872,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005469910
"SERIGRAPH INC - PLANT 3","603 HI MOUNT RD","WEST BEND",WI,110000884525,WASHINGTON,43.445453,-88.18306,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110000884525
"SHERMALOT MOTEL 1",,,WI,110052027169,ADAMS,43.973763,-89.767223,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052027169
"BLUE ROYAL FARMS INC","1329 MENCHALVILLE RD","CATO, TOWN OF",WI,110044241228,MANITOWOC,44.11501,-87.88196,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110044241228
"WI DNR GOV KNOWLES FRST HWY 70",,,WI,110050760976,BURNETT,45.865255,-92.367978,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050760976
"JOHN A BIEWER CO OF WISCONSIN","400 RED PINE CT SITE B",PRENTICE,WI,110070638862,PRICE,45.53142,-90.28701,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070638862
"FAMILY DOLLAR #6599","605 S MAIN ST",DEFOREST,WI,110063759268,DANE,43.241608,-89.343728,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110063759268
"HENTZEN COATINGS INC","6937 W MILL RD",MILWAUKEE,WI,110000418904,MILWAUKEE,43.13402,-87.99822,N,4,,,103959,Y,https://echo.epa.gov/detailed-facility-report?fid=110000418904
"PRO OFF ROAD CTR","631 GRAND AVE",SCHOFIELD,WI,110005481317,MARATHON,44.924009,-89.613275,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005481317
"NORTHERN ENGRAVING CORP - HOLMEN","1400 SANDLAKE RD",HOLMEN,WI,110042086499,"LA CROSSE",43.9529,-91.2517,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110042086499
"BETHEL HORIZONS - ART VENTURES",,,WI,110049631635,IOWA,43.001021,-90.133692,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049631635
"NORWAY TOWN HALL",,,WI,110050881578,RACINE,42.754075,-87.414676,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050881578
"DOOR CO ROD & GUN CLUB",,,WI,110050856579,DOOR,45.067808,-87.087936,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050856579
"EASTSIDE CONDON OIL CO","811 MERRITT AVE",OSHKOSH,WI,110005492234,WINNEBAGO,44.01966,-88.52732,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005492234
"BUCKSHOTS SALOON",,,WI,110051974388,VILAS,46.049848,-89.501254,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051974388
"BELGIOIOSO GLENMORE",,,WI,110050859200,BROWN,44.473961,-87.995926,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050859200
"BEST BUY STORE #40","4090 COMMONWEALTH AVE","EAU CLAIRE",WI,110070126138,"EAU CLAIRE",44.77426,-91.4318,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070126138
"EVERGREEN CAMPSITES POOL",,,WI,110051973174,WAUSHARA,44.112825,-89.239752,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051973174
"AURORA ADVANCED HEALTH CARE - HUBERTUS CLINIC","3055 HUBERTUS RD",HUBERTUS,WI,110038846871,WASHINGTON,43.23623,-88.18987,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110038846871
"WISCONSIN AIR SERVICES","3400 MILLER ST",MADISON,WI,110015321249,DANE,43.13363,-89.33208,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110015321249
"BADGER MOTOMART","1850 W WISCONSIN AVE",APPLETON,WI,110037449954,OUTAGAMIE,44.27321,-88.43556,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110037449954
"POYNETTE HIGH SCHOOL","108 N CLEVELAND ST",POYNETTE,WI,110005412231,COLUMBIA,43.39088,-89.39713,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005412231
"PAULS CLASSIC CLEANERS","3918 MONONA DR",MADISON,WI,110005457362,DANE,43.083477,-89.324945,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005457362
"MARTINIZING DRY CLEANING & LAUNDRY","1923 MAIN ST","GREEN BAY",WI,110005449666,BROWN,44.49271,-87.97624,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005449666
"HERITAGE HILL STATE HISTORICAL PARK","2640 S WEBSTER AVE SITE B","GREEN BAY",WI,110005506568,BROWN,44.4733,-88.02961,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005506568
"NORTH STAR CAMP FOR BOYS 2",,,WI,110052026320,SAWYER,45.864913,-91.14713,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052026320
"OAKWOOD I LLC","10361 INNOVATION DR",MILWAUKEE,WI,110070637691,MILWAUKEE,43.04209,-88.04168,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070637691
"COULEE COUNTRY TRUCK & TRAILER",,,WI,110052007323,"LA CROSSE",43.908222,-91.111758,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052007323
"OSCEOLA REC MHP COOP",,,WI,110050851235,"FOND DU LAC",43.754722,-88.493284,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050851235
"WATERTOWN BODY SHOP","602 UNION ST",WATERTOWN,WI,110005433833,JEFFERSON,43.20246,-88.73367,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005433833
"ORIOLE LANE SCHOOL",,,WI,110050615982,OZAUKEE,43.360715,-87.496553,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050615982
ROLL-TEC,"1150 GLORY RD","GREEN BAY",WI,110032961604,BROWN,44.46441,-88.09691,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110032961604
"CHURCH OF THE RESURRECTION & MONTESSORI SCHOOL",,,WI,110050865033,WAUKESHA,43.019308,-88.306707,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050865033
"PHARMERICA - MILWAUKEE","9041 W HEATHER AVE",MILWAUKEE,WI,110070200702,MILWAUKEE,43.17369,-88.02356,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070200702
"MONROE WATERWORKS"," ",MONROE,WI,110013087239,GREEN,42.6034,-89.6382,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110013087239
"SOUTH BEAVER CREEK LUTHERAN CHURCH",,,WI,110050682579,JACKSON,44.324895,-90.806541,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050682579
"ROMANOS PIZZARIA 1 CMPGRD",,,WI,110051982556,ADAMS,43.973763,-89.767223,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051982556
"EAST TROY WASTEWATER TREATMENT FACILITY","2104 YOUNG ST","EAST TROY",WI,110005459912,WALWORTH,42.7866,-88.3962,Y,8,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005459912
"KELLNERSVILLE VILLAGE WWTF","SEQ NWQ SECTION 7 T20N R23E","KOSSUTH, TOWN OF",WI,110070100473,MANITOWOC,45.638308,-88.356255,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070100473
"WISCONSIN AND SOUTHERN RAILROAD COMPANY","511 BARSTOW ST",HORICON,WI,110002037956,DODGE,43.447923,-88.639546,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110002037956
"ST PAULS LUTHERAN SUNDAY SCHOOL HOUSE",,,WI,110052435593,LINCOLN,45.338319,-89.742082,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052435593
"NASCO PLASTICS","600 W ROCKWELL AVE","FORT ATKINSON",WI,110042266071,JEFFERSON,42.91709,-88.84413,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110042266071
"MARIBEL WATERWORKS"," ",MARIBEL,WI,110013074029,MANITOWOC,44.2816,-87.7964,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110013074029
"SUN CHEMICAL - MENASHA","450 MILWAUKEE ST",MENASHA,WI,110000423391,WINNEBAGO,44.20707,-88.44912,N,7,,,1098,Y,https://echo.epa.gov/detailed-facility-report?fid=110000423391
"UNION HOUSE INN",,,WI,110050843129,WAUKESHA,43.019308,-88.306707,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050843129
"WRIGHTSTOWN SEWER & WATER UTILITY","100 N. WASHINGTON ST.",WRIGHTSTOWN,WI,110010848440,BROWN,44.331178,-88.157974,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110010848440
"GULERS CORNERS",,,WI,110049557421,GRANT,42.870062,-90.695368,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049557421
"GUNDERSEN LUTHERAN - PRAIRIE DU CHIEN CLINIC","610 E TAYLOR ST","PRAIRIE DU CHIEN",WI,110043196109,CRAWFORD,43.04401,-91.13931,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110043196109
"AMPORT COLLISION & PAINTWERKS","11065 N CEDARBURG RD",MEQUON,WI,110005432004,OZAUKEE,43.2197,-87.98157,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005432004
"EAST SHORE CONSERVATION CLUB",,,WI,110050782337,"FOND DU LAC",43.754722,-88.493284,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050782337
"SCHULTZ PROPERTY","112 E HURON ST",BERLIN,WI,110005481861,"GREEN LAKE",43.96835,-88.94616,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005481861
"S&R EGG FARM",,,WI,110050578282,WALWORTH,42.66811,-88.541731,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050578282
"CASE CUSTOMER CENTER","N10825 PICKEREL CREEK RD",TOMAHAWK,WI,110005472096,LINCOLN,45.50736,-89.5638,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005472096
"JACKS AUTO BODY","267 W JOHNSON ST","FOND DU LAC",WI,110005443430,"FOND DU LAC",43.784143,-88.456995,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005443430
"FEDERAL FOAM TECHNOLOGIES","600 WISCONSIN DR","NEW RICHMOND",WI,110001929281,"ST. CROIX",45.10551,-92.54594,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110001929281
"JJS OUTPOST BAR & GRILL",,,WI,110050592523,"ST. CROIX",45.028959,-92.447284,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050592523
"WAGNER PROPERTY","W2571 CTH CC","GREEN LAKE",WI,110042062380,"GREEN LAKE",43.852463,-88.970236,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110042062380
"THUNDERBIRD PASS",,,WI,110052018632,VILAS,46.049848,-89.501254,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052018632
"LENNYS AUTO BODY","500 W HIGH ST",RACINE,WI,110005510508,RACINE,42.74236,-87.78629,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005510508
"BETHEL BAPTIST CHURCH",,,WI,110050549313,DOOR,45.067808,-87.087936,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050549313
